1000 349613
330 751 36
185 491 63
816 978 29
268 573 21
130 157 86
462 655 91
604 669 10
309 465 14
36 904 16
288 394 65
125 714 18
43 73 92
615 727 28
403 724 4
250 579 54
294 400 5
96 791 97
831 984 10
9 83 99
185 313 33
80 854 67
343 635 26
331 425 62
200 789 46
130 299 87
170 457 72
909 995 21
386 813 41
330 712 65
279 610 79
260 468 28
454 865 14
455 498 50
37 723 26
680 690 86
466 577 21
131 936 67
316 860 62
345 414 30
321 825 10
126 740 8
77 608 42
72 461 24
322 607 31
444 681 38
568 949 63
232 763 3
800 928 20
794 997 54
847 887 86
212 870 52
620 621 46
748 775 58
341 674 41
159 494 27
270 828 27
519 705 3
206 760 48
740 791 15
650 851 85
538 927 3
5 506 95
610 779 52
8 755 57
205 679 93
66 220 18
321 925 55
95 295 9
136 797 53
135 529 5
120 320 44
496 773 9
281 734 62
730 989 55
461 720 88
663 755 12
709 876 80
229 341 93
519 616 42
612 899 26
309 555 58
900 918 73
864 907 90
734 801 71
677 988 99
103 829 61
712 981 43
176 707 45
9 549 48
5 188 2
306 418 58
94 654 27
104 139 14
273 524 62
405 630 79
241 451 58
306 503 96
298 884 5
299 919 12
284 681 75
308 571 39
175 976 44
589 686 51
92 895 83
230 648 63
556 711 34
154 178 54
306 319 10
326 682 96
530 601 98
387 975 84
432 904 27
469 760 34
122 166 67
479 881 98
97 339 4
162 785 87
213 882 65
264 546 84
432 993 91
225 861 78
386 740 61
227 963 95
230 241 99
194 372 91
314 678 46
475 859 16
242 465 50
539 911 35
109 451 15
347 582 80
430 910 73
135 467 8
693 891 92
125 310 92
298 985 74
216 325 1
883 988 40
99 905 95
17 306 15
790 952 11
149 533 4
138 180 54
110 165 4
354 735 70
36 471 9
565 927 89
252 700 56
390 861 93
66 323 50
344 514 31
396 595 88
111 513 61
602 848 7
530 781 14
29 491 7
247 689 31
347 862 23
866 906 51
210 785 17
458 942 99
11 303 93
490 703 28
689 854 80
153 925 73
343 678 13
831 944 6
96 760 99
340 695 57
641 654 2
410 564 41
223 232 47
196 778 49
379 907 85
29 878 98
228 852 80
299 818 74
581 914 89
377 851 15
387 593 54
666 679 34
602 930 9
256 642 59
575 681 2
105 787 84
296 977 66
123 552 63
366 822 49
871 974 4
801 816 28
487 856 17
739 829 55
310 828 16
215 510 37
323 397 51
82 628 44
688 865 6
344 944 20
575 796 20
24 459 88
481 527 77
924 994 43
527 593 37
95 129 26
458 464 27
64 577 25
234 270 64
205 264 56
888 913 84
243 857 86
39 530 1
329 999 18
459 890 98
252 905 50
365 991 12
40 691 21
375 696 39
329 869 33
751 784 95
472 751 29
664 679 61
556 988 22
122 172 38
72 590 36
31 481 85
309 547 15
380 843 75
180 362 22
417 915 4
708 870 98
507 521 82
353 775 81
344 638 25
79 771 55
138 839 93
869 984 27
474 627 92
622 691 65
251 746 70
352 946 47
46 596 60
463 830 41
160 211 11
411 670 55
296 460 8
252 893 96
270 669 30
153 155 12
126 686 10
130 770 18
274 948 33
291 745 20
747 927 30
411 801 99
660 866 86
387 865 41
97 425 71
205 736 63
367 712 92
604 698 39
82 444 21
320 627 82
354 873 58
372 982 31
302 387 25
10 237 68
178 258 14
526 876 17
194 926 94
217 736 13
35 230 13
23 543 88
223 405 80
22 579 2
214 782 75
201 252 75
82 100 4
262 512 90
367 794 6
19 822 80
642 979 49
172 444 1
343 447 78
693 906 36
550 852 56
312 417 2
217 428 41
364 900 42
121 823 17
331 976 60
777 970 43
90 347 14
764 803 19
115 857 89
63 833 100
218 401 95
546 697 74
733 829 3
157 749 42
152 273 4
169 550 89
281 406 90
173 479 2
510 530 96
570 587 44
92 795 98
566 737 57
63 736 15
503 840 2
190 309 24
404 933 81
304 950 69
205 628 78
246 997 3
373 940 44
282 612 22
241 601 57
246 818 1
748 913 57
933 945 95
261 262 52
682 907 21
220 636 93
669 902 52
219 349 22
612 795 9
129 787 86
56 387 66
446 809 79
401 855 16
272 427 75
102 542 67
468 545 1
263 280 83
623 909 10
587 668 21
527 564 77
871 937 74
674 713 56
70 415 12
408 632 89
364 620 20
120 754 48
613 973 15
403 863 63
800 956 52
38 170 40
305 992 8
141 686 16
804 980 27
49 692 74
514 592 26
240 894 98
135 329 79
176 333 8
147 444 10
94 413 6
73 185 14
269 662 40
379 958 84
282 404 96
731 893 56
459 821 44
106 942 53
20 45 40
75 781 81
617 995 23
14 43 71
512 920 29
39 43 61
28 542 70
277 990 21
85 784 81
105 321 72
382 847 40
610 651 83
640 895 90
600 754 41
557 725 53
23 416 40
828 958 74
2 367 93
119 890 42
427 683 13
188 795 18
882 972 90
594 824 3
520 886 22
795 805 93
274 768 96
58 503 26
418 806 31
873 883 28
201 529 2
238 904 33
377 502 37
702 927 3
455 851 80
435 523 55
257 845 62
236 890 89
705 817 100
605 678 36
429 940 90
433 702 82
375 402 86
852 993 37
495 978 60
830 976 53
365 599 71
29 549 84
217 581 14
268 960 26
49 106 36
350 617 9
332 885 33
733 990 9
554 985 93
724 826 34
568 711 89
148 643 79
577 608 78
271 459 100
254 851 83
572 777 17
24 362 63
304 962 30
480 586 79
637 868 22
352 828 46
346 483 81
45 58 62
834 956 33
365 387 78
97 130 70
405 661 20
901 984 45
499 798 82
632 892 65
722 818 34
395 661 48
235 665 99
641 753 31
595 611 55
51 715 85
710 963 90
275 347 15
52 382 27
216 506 6
582 868 53
2 714 86
778 896 73
105 207 50
376 850 93
211 486 51
11 279 99
496 687 97
24 961 92
20 428 12
338 456 10
569 657 10
427 496 24
350 357 59
676 764 30
149 488 79
755 816 63
181 951 62
518 854 29
94 396 41
39 444 14
662 740 10
380 785 73
258 590 30
259 770 99
7 199 58
83 144 41
488 670 32
532 844 88
95 434 57
532 886 11
574 961 8
584 646 7
1 387 3
23 826 96
246 413 44
781 865 2
21 924 2
336 466 95
17 169 97
278 726 58
539 592 97
18 397 94
619 749 89
56 843 11
173 594 76
210 582 69
145 231 48
739 790 30
66 640 63
312 656 17
511 910 1
117 923 45
230 471 72
502 518 89
11 363 52
210 265 5
800 810 12
96 993 74
123 971 90
388 868 10
561 892 25
396 460 61
654 718 37
145 346 88
165 960 17
21 675 68
77 616 19
700 869 78
3 839 17
274 456 16
410 811 77
392 701 6
295 535 5
483 508 29
537 778 56
142 430 79
19 623 43
546 606 62
134 408 100
545 785 29
728 811 31
44 764 81
198 461 49
38 57 87
51 760 80
131 555 35
628 805 72
287 809 1
95 99 29
61 698 33
190 508 28
158 344 34
71 138 83
270 708 88
373 401 78
31 810 72
297 624 95
109 626 72
456 907 14
336 773 74
211 795 4
277 695 23
6 327 32
219 836 63
667 907 98
68 324 49
126 531 75
557 933 26
34 895 75
197 221 24
398 740 21
181 650 43
12 936 82
19 772 85
372 691 39
755 933 31
208 957 93
197 643 95
119 799 1
984 992 38
571 922 77
575 785 45
100 187 73
212 494 45
407 423 38
405 522 21
161 545 33
50 318 70
570 931 50
668 736 39
321 869 67
85 105 88
453 985 30
659 760 73
312 544 28
376 755 67
456 684 93
460 763 65
713 772 87
4 623 29
142 912 48
7 471 18
7 566 11
395 819 1
469 647 44
86 853 78
12 838 65
213 517 25
435 545 23
438 559 24
706 760 47
87 188 92
175 757 31
298 505 12
679 700 72
25 361 95
21 353 8
256 361 27
343 610 85
775 853 40
2 773 61
252 394 13
68 843 46
345 989 65
123 741 18
384 726 96
914 941 8
245 862 49
73 120 87
839 943 10
75 864 88
727 984 9
91 680 4
55 311 16
810 926 94
86 522 19
658 913 66
34 542 82
261 581 75
699 868 79
41 999 95
140 771 30
488 528 42
562 928 36
258 298 35
728 782 42
393 823 12
408 998 52
116 133 20
786 943 47
467 971 12
521 924 26
795 860 1
290 348 5
806 858 90
380 392 26
366 905 96
167 946 83
21 155 74
392 817 87
46 863 31
82 497 92
295 562 11
296 611 4
223 539 42
326 507 40
617 656 1
291 856 10
100 343 8
523 713 29
347 768 68
86 648 27
493 570 33
621 697 6
135 533 71
181 228 98
177 246 96
890 971 59
790 984 1
366 657 32
116 782 14
86 856 20
876 956 20
622 737 8
466 862 48
811 939 90
182 483 15
39 611 63
573 804 52
544 604 59
190 689 10
351 601 93
5 834 94
228 491 69
501 623 39
512 815 98
662 855 39
299 771 57
779 862 74
490 666 18
862 926 48
593 867 66
341 767 35
124 396 42
418 448 47
315 841 5
702 783 25
252 437 73
50 150 17
271 461 29
451 817 4
516 704 5
290 417 87
278 717 24
772 920 37
214 976 52
312 843 18
626 872 95
732 761 43
484 948 97
391 694 93
41 176 10
284 715 10
246 967 55
121 425 65
101 700 33
201 579 33
169 306 77
121 503 56
211 494 92
487 496 56
204 370 23
626 647 69
321 427 16
39 899 7
275 598 42
163 436 55
353 892 93
130 511 57
532 865 72
358 833 4
96 898 76
49 377 5
196 738 70
132 534 81
120 205 71
254 653 75
715 920 56
7 741 16
312 837 59
287 791 42
415 581 42
244 676 70
433 850 81
555 656 15
122 953 32
666 873 8
505 709 92
346 512 86
103 751 63
313 696 31
651 895 53
36 536 21
783 966 80
21 522 36
448 516 92
132 935 91
945 985 65
202 596 54
288 869 61
202 260 40
192 544 18
59 301 14
113 770 25
275 919 86
361 904 8
60 572 96
498 971 54
414 911 76
517 845 86
10 719 9
874 903 17
533 742 100
352 903 95
232 540 35
10 260 78
763 879 77
55 95 48
87 722 96
510 935 39
812 926 87
438 995 93
175 755 69
801 841 62
375 400 56
88 816 55
345 370 36
97 107 66
495 676 7
530 850 58
648 766 69
227 228 5
64 200 22
409 628 65
62 858 80
425 667 58
80 502 59
818 910 58
609 748 63
113 329 59
298 316 11
551 838 99
4 448 92
81 493 51
223 653 12
41 685 18
376 605 23
172 850 76
349 905 81
196 740 50
534 872 79
372 405 50
114 348 18
760 982 93
22 538 49
482 750 23
481 803 63
33 589 13
73 719 48
20 437 21
734 856 81
597 636 12
392 589 38
236 286 68
159 292 99
41 78 47
121 792 16
130 396 63
56 690 83
640 890 29
205 741 64
566 827 21
42 130 16
20 345 21
81 329 81
82 347 23
46 449 5
403 619 66
7 799 43
512 725 25
231 284 73
477 814 42
187 417 48
350 976 99
816 874 82
426 766 26
206 648 32
866 905 68
39 837 55
12 572 100
601 982 64
169 660 86
505 763 5
258 839 86
17 167 98
173 913 11
327 592 78
414 892 79
135 422 22
31 284 26
516 841 46
50 859 27
281 664 60
50 894 92
57 902 30
45 777 5
58 763 14
883 899 11
154 479 53
827 842 43
74 543 45
51 281 39
39 243 45
581 583 14
86 585 93
890 979 97
473 558 84
473 840 87
178 467 32
292 966 46
0 331 82
463 790 39
180 986 63
94 568 17
254 634 68
52 622 33
69 167 91
368 893 49
226 267 75
100 118 94
250 367 65
879 983 52
395 912 90
784 968 63
389 675 36
48 849 83
151 939 43
14 108 65
286 617 79
53 720 23
286 905 99
436 507 94
478 687 51
499 612 66
420 964 3
739 933 29
152 519 59
638 762 62
75 551 49
805 933 72
303 887 90
800 951 9
712 743 38
84 425 82
225 833 35
463 813 95
283 591 28
235 962 43
749 791 78
719 839 81
242 456 88
568 646 28
825 855 68
431 433 6
314 632 66
805 817 28
31 943 15
375 765 13
354 653 65
170 500 12
689 842 100
461 807 20
891 980 17
299 425 28
78 741 94
122 990 90
371 428 45
372 651 77
16 512 82
150 564 28
747 750 64
731 821 31
92 712 47
644 765 61
471 924 89
53 640 73
139 227 21
48 721 4
126 697 53
599 783 14
477 957 49
207 866 44
351 745 45
109 561 9
236 799 22
613 725 17
94 969 89
166 754 59
240 793 18
252 313 55
426 926 50
508 686 24
348 523 38
206 680 64
412 915 58
225 403 67
323 756 29
4 442 22
210 709 21
359 441 70
114 626 79
27 148 19
235 415 85
550 561 70
473 644 92
825 829 41
223 797 58
16 416 74
293 779 2
585 857 33
338 756 46
315 387 14
68 905 7
340 931 69
17 870 49
311 988 26
16 192 27
230 630 3
503 806 40
276 851 47
277 719 3
156 508 6
146 487 32
218 435 3
96 727 38
264 827 27
195 681 37
165 166 5
414 942 70
324 434 13
269 852 15
51 303 17
339 899 53
222 266 30
566 643 72
564 673 49
260 698 51
337 741 13
249 390 11
709 739 43
320 711 71
748 945 2
215 840 38
265 953 33
27 677 56
432 459 34
545 719 67
85 842 34
67 105 52
378 416 23
223 293 98
147 631 18
274 677 71
736 924 87
232 534 51
910 936 52
178 238 9
220 273 91
77 97 3
451 980 13
559 798 70
311 594 72
318 679 2
307 739 100
528 754 42
81 961 21
145 218 28
117 124 79
131 379 61
836 885 45
162 529 31
46 405 6
63 268 78
557 562 44
446 613 49
541 744 92
653 770 43
290 903 83
710 854 28
662 920 75
164 587 21
216 662 51
35 441 47
771 773 65
566 999 10
602 917 65
163 423 86
54 761 26
490 737 14
111 481 45
88 693 30
175 369 93
156 374 93
42 215 37
451 816 94
110 542 88
202 423 43
457 787 41
223 597 1
166 229 90
253 469 91
105 526 98
129 362 24
579 777 71
471 622 24
571 686 86
20 440 82
128 800 96
315 729 91
303 769 87
348 847 18
236 443 17
54 184 39
152 825 58
110 580 58
191 589 1
56 95 18
561 724 58
491 635 27
918 942 62
659 984 14
457 781 74
323 509 99
629 726 32
598 923 97
139 623 29
99 419 12
721 909 94
325 621 13
308 412 40
219 330 73
409 828 89
244 758 44
9 799 99
202 706 86
453 650 22
846 905 10
468 598 65
174 942 18
73 97 13
252 749 75
446 902 84
122 508 89
49 554 83
183 979 47
384 711 36
743 986 86
387 521 25
136 716 87
612 874 64
301 567 57
166 943 16
357 856 40
597 659 64
83 178 55
409 787 82
801 859 33
206 405 28
242 422 32
289 452 5
591 728 84
496 567 74
155 220 33
487 531 63
674 894 52
573 871 85
416 444 11
712 740 15
243 906 77
369 617 68
8 449 39
90 120 3
415 463 100
172 750 87
466 845 4
324 995 94
299 490 70
636 990 100
333 360 95
143 250 2
583 811 92
321 588 38
252 947 80
555 832 79
120 663 56
164 311 44
455 781 63
86 744 72
466 557 93
376 720 94
45 226 83
410 999 24
540 938 28
114 177 2
407 752 94
34 198 93
650 786 80
888 926 36
137 288 37
107 853 1
77 390 47
142 480 8
340 683 13
827 988 94
42 460 42
702 833 77
54 907 22
168 855 1
169 533 8
142 153 84
67 991 46
243 394 55
682 888 62
195 402 48
134 223 21
170 260 19
188 556 12
604 656 75
367 771 65
53 346 49
197 297 32
585 664 83
271 787 60
523 597 95
207 556 76
134 915 41
114 400 70
318 672 28
124 252 48
445 832 83
180 879 94
839 900 56
102 296 99
370 624 39
367 759 13
667 743 86
3 112 40
102 936 28
393 859 44
477 881 65
370 740 41
520 812 14
90 624 22
469 590 78
334 492 88
596 820 59
717 971 11
273 571 60
686 731 100
945 947 40
269 798 97
392 615 77
583 742 22
121 921 6
680 883 80
109 546 21
580 887 45
405 709 46
67 282 18
244 474 74
971 996 40
241 435 47
210 217 50
586 650 4
36 205 4
263 509 58
288 668 91
460 690 22
1 337 58
232 676 91
201 679 84
321 334 64
634 768 21
198 841 60
342 371 62
98 273 91
336 774 41
535 828 78
154 486 26
500 901 29
12 383 10
380 511 76
754 999 42
131 563 74
108 443 4
306 435 69
276 561 50
587 952 71
417 853 87
555 863 66
2 749 38
24 792 45
168 407 79
394 743 43
29 196 89
245 679 19
130 895 16
208 772 92
50 334 38
210 932 21
208 539 27
185 307 34
258 734 70
287 656 88
98 395 32
808 973 24
233 641 1
277 490 19
64 192 39
77 821 28
226 779 75
371 663 8
456 925 51
685 974 19
320 422 53
253 279 9
167 815 88
39 793 61
359 373 73
137 945 78
541 740 15
32 60 44
93 986 25
756 879 9
68 236 55
381 989 67
560 867 18
129 713 72
637 759 78
229 653 89
508 514 21
81 934 52
276 661 62
48 283 55
211 966 74
74 940 29
362 655 37
305 718 28
181 721 10
502 626 69
55 888 96
330 895 86
366 638 40
682 795 22
244 952 82
388 471 52
101 299 2
36 996 86
15 812 82
300 684 21
60 220 72
527 991 68
132 856 86
218 834 26
292 592 2
101 510 21
757 784 63
479 563 36
164 438 56
10 400 31
402 533 52
70 598 55
512 561 74
669 918 47
33 97 77
122 313 25
471 641 93
278 557 71
300 666 47
297 358 74
183 532 2
225 836 28
117 535 52
225 363 7
70 765 24
65 983 66
42 429 96
17 837 5
193 383 94
646 967 75
166 284 5
157 716 11
84 330 79
12 281 77
279 841 86
133 170 87
36 760 20
225 430 94
444 563 88
136 604 58
775 776 34
305 903 70
712 758 76
662 677 34
437 735 55
623 924 21
240 773 91
598 754 99
285 336 60
176 321 63
227 683 70
112 730 63
401 483 24
230 889 7
607 907 89
66 979 85
612 662 26
91 470 88
613 880 31
582 900 57
230 315 31
54 228 6
509 690 64
314 763 23
248 650 94
309 321 88
21 249 58
70 267 32
211 939 18
110 217 62
561 875 71
908 994 33
375 911 61
471 488 92
259 389 70
81 367 80
1 893 40
16 345 86
203 293 14
465 776 51
485 686 48
326 365 24
3 279 5
163 830 97
580 990 62
745 893 50
530 866 43
1 104 7
383 855 61
290 617 32
446 712 92
243 494 8
399 742 80
222 360 27
226 455 65
159 432 18
476 729 21
180 456 64
228 779 77
169 669 29
892 932 84
337 585 71
181 966 19
306 598 18
313 364 99
538 624 33
4 391 50
333 632 60
13 77 89
61 515 5
292 387 53
671 959 12
48 647 69
248 811 57
58 924 69
226 405 25
286 392 63
23 454 62
534 536 99
522 718 46
265 560 93
266 491 11
2 545 72
9 267 82
210 375 2
94 637 80
443 867 55
850 972 63
424 490 34
184 266 74
548 581 36
816 923 3
574 875 20
205 996 41
227 425 72
176 727 62
593 850 53
135 202 70
198 886 65
345 822 38
215 382 59
184 301 71
22 953 36
333 756 1
800 872 96
87 243 67
482 811 55
101 936 31
49 606 60
350 585 81
387 934 32
472 589 6
442 667 61
918 964 42
664 895 73
238 452 86
7 957 51
785 967 12
45 398 90
819 851 67
218 276 66
751 940 13
412 901 44
111 127 35
462 556 54
854 865 100
210 801 51
160 739 79
92 117 29
687 893 92
715 884 26
209 568 47
21 513 92
141 359 23
57 747 14
156 788 38
230 729 7
117 654 63
713 842 52
113 115 8
740 949 90
78 670 21
31 920 19
409 475 23
348 382 25
909 932 15
365 590 68
204 921 37
177 689 88
337 989 34
271 573 64
378 516 26
197 816 26
407 648 28
510 601 70
709 990 88
461 498 81
484 493 72
338 368 68
89 306 5
205 404 91
54 550 60
588 610 12
798 840 15
10 503 17
377 693 71
450 706 29
721 822 91
163 944 23
145 276 99
105 935 90
374 529 55
727 776 89
437 893 100
308 703 35
165 730 13
295 308 39
129 731 46
865 886 90
283 363 16
295 574 83
301 815 83
31 312 42
303 949 34
17 325 8
132 898 20
31 115 69
132 635 65
676 743 6
781 801 98
409 804 64
116 935 5
354 776 22
361 846 87
365 716 17
721 772 38
207 705 92
365 672 82
372 568 71
385 665 43
189 997 32
150 776 69
205 688 68
467 547 11
702 900 15
213 861 50
54 303 11
84 870 79
703 937 73
292 382 28
379 642 59
139 843 82
284 738 72
347 981 57
1 173 66
419 736 92
462 954 4
253 828 10
353 448 1
447 694 76
76 287 26
262 918 54
887 923 27
452 973 83
194 421 6
329 490 26
659 928 9
510 643 31
212 493 57
640 904 60
548 633 6
120 381 88
608 761 28
696 786 34
219 683 24
273 933 38
144 175 26
358 497 73
399 683 97
94 670 15
350 778 17
70 349 71
134 998 14
136 840 89
126 457 58
181 768 76
317 374 57
331 637 1
408 830 94
426 794 7
284 579 99
609 804 3
697 910 58
520 978 96
336 366 83
200 202 27
350 923 6
132 469 89
183 307 10
610 652 88
239 770 38
665 686 32
558 708 53
370 848 7
368 449 57
121 408 4
362 528 22
205 575 91
214 447 51
372 993 71
205 299 64
651 992 8
49 210 45
534 969 3
253 948 67
192 557 6
675 802 14
197 206 36
258 831 60
503 844 19
281 683 11
543 749 9
335 904 63
627 812 70
54 944 73
285 391 56
533 541 64
588 948 9
693 827 59
155 588 31
293 568 2
16 139 29
723 901 42
570 876 25
276 782 100
90 135 1
123 429 3
116 974 90
81 829 60
668 785 78
404 981 32
438 733 18
715 942 79
92 452 72
288 409 1
392 657 21
23 963 44
15 758 47
32 141 90
266 410 83
669 953 47
168 961 86
47 865 79
237 771 76
864 891 91
128 951 74
772 986 34
206 522 51
230 699 65
440 683 76
638 816 20
108 529 86
693 846 67
105 544 81
118 363 55
348 872 42
809 991 84
344 610 5
45 819 89
78 684 85
470 733 9
501 870 99
96 182 4
700 915 29
328 585 55
237 980 82
105 895 50
86 973 17
607 679 9
56 899 46
133 920 20
7 766 99
17 600 1
93 935 90
81 461 87
421 736 81
179 701 51
219 261 81
53 93 82
191 277 79
503 973 54
893 919 9
209 781 40
44 937 95
332 491 5
828 957 32
175 982 25
675 771 76
463 500 6
401 774 94
633 790 14
264 637 65
314 870 64
210 335 45
491 757 56
234 409 34
75 128 19
172 210 69
218 773 25
145 563 71
394 961 67
422 456 93
621 721 74
467 555 28
81 272 25
882 967 74
266 800 69
866 954 24
829 988 39
142 945 12
43 800 20
424 768 90
676 981 2
426 913 6
247 493 87
23 755 89
726 887 16
590 866 11
133 289 30
102 889 70
383 844 32
661 731 21
294 550 76
166 465 24
52 623 25
186 525 87
327 481 89
532 804 2
4 692 53
87 604 61
370 852 15
378 980 83
41 433 41
236 905 20
536 689 64
538 660 51
98 125 83
461 708 83
91 534 76
512 533 56
159 997 97
249 614 2
718 752 14
663 902 67
181 326 14
692 730 49
579 587 7
388 655 75
215 718 61
70 144 20
841 979 78
136 397 80
349 850 29
571 882 71
383 456 34
813 903 31
528 696 8
367 931 32
478 789 22
641 686 70
519 901 66
223 508 64
154 208 86
236 962 1
142 254 99
728 960 8
72 165 95
632 771 43
333 806 8
286 843 73
316 451 31
361 962 79
486 729 30
56 302 70
293 380 80
452 466 29
327 670 98
519 651 25
144 228 46
554 857 22
263 489 10
691 749 16
284 610 79
331 749 17
619 703 55
80 393 18
775 854 40
480 823 99
552 759 49
37 556 100
631 810 74
613 831 89
146 716 5
243 350 54
914 927 52
495 597 3
375 425 53
522 685 58
129 448 44
41 821 68
213 420 27
473 798 35
369 386 72
124 341 20
769 776 83
262 327 81
27 368 96
134 669 55
448 608 98
89 300 41
51 496 91
604 791 30
596 687 40
184 273 80
192 852 30
89 256 2
83 659 96
143 218 60
905 961 72
17 260 83
326 805 7
17 457 61
299 712 61
137 488 22
487 584 78
401 605 77
980 989 47
725 821 51
240 321 97
358 992 73
349 958 52
264 517 8
584 983 100
70 397 98
199 341 80
193 247 78
40 286 21
18 664 62
446 472 47
681 922 15
193 221 21
485 822 74
65 929 92
